,i_Host,Host,i_GPU,GPU,Throughput,Throughputs,Uncert,Start,tile
312,26,x1922c5s0b0n0,0,0.0,26.03617869396872,"[26.15156795 25.82819729 26.17852445 25.79372116 25.94942457 25.996393
 25.92621399 25.8896325  26.14943092 25.93428253 26.17115938 26.0060269
 26.23578758 26.15327782 26.30168692 25.9663541  25.90497408 25.95506529
 26.03827627 26.29226482 26.2586079  26.28975915 26.27637491 26.13294482
 25.9366368  25.90136759 25.82778036 25.98744157 25.98988993 25.74474727
 25.75179136 26.03641192 25.97402597 26.0873535  26.20253247 25.99622405
 26.08633272 26.0374288  25.77435838 25.93108813 25.92932315 25.79347167
 25.95422324 25.98414967 25.92781049 25.97748402 26.08174017 26.17552654
 26.20802621 26.04556672 26.19970067 26.04209053 25.87213345 25.95127648
 25.88778938 26.39915523 26.44645584 26.23200239 26.10497463 25.97714661
 25.84213043 25.50459242 25.6311675  25.75834168 25.84288174 26.00239222
 26.29295612 26.22899222 26.25955602 26.31483729 26.16516762 25.97065316
 26.09467147 26.05438854 25.82861423 25.89549871 25.94227196 26.13021339
 26.18383672 26.27508039 26.08352597 26.24009027 26.21369403 25.98777925
 26.13234727 25.85557721 26.05099482 26.07247496 26.30497328 26.45756372
 26.36270468 26.12151074 25.81827805 25.97537534 25.83520369 25.92873487
 25.92486973 25.97579705 25.89415763 25.9285668 ]",0.1790392286064668,2023-09-14 14:42:53.888248,True
313,26,x1922c5s0b0n0,1,0.1,25.68232041284984,"[24.65969619 25.32895987 25.60680117 25.74499582 25.72628519 25.76190844
 25.70644525 25.55771731 25.67402334 25.66018854 25.58943668 25.77128628
 25.81053134 25.83595461 25.60327722 25.05841744 25.26329086 25.53707664
 25.60081923 25.85382249 25.60221203 25.82277827 25.39223061 25.55804392
 25.5692351  25.66134087 25.62172722 25.69232795 25.68482155 25.56367912
 25.79180852 25.83687245 25.85123262 25.79696499 25.82502897 25.84321567
 25.81169722 25.74201354 25.5373212  25.60680117 25.48290097 25.65969471
 25.44569729 25.60491614 25.5604937  25.7785941  25.84288174 25.74135091
 25.72669885 25.75610259 25.40069598 25.50873993 25.48371272 25.41740139
 25.53414234 25.95978181 25.87389066 25.71768412 25.46748757 25.54139782
 24.92965164 25.16554208 25.44051848 25.48525519 25.64406676 25.84572043
 26.05379457 26.0365814  25.98845463 25.72529246 25.76323586 25.61836324
 25.82878101 25.59959041 25.64521765 25.62074255 25.66216403 25.8171949
 25.94210371 25.67336421 25.75593674 25.59909891 25.56604829 25.50833325
 25.51183111 25.52461051 25.757927   25.8998582  25.84605444 25.41425231
 25.73605106 25.4126377  25.57503876 25.64965774 25.67913282 25.64719083
 25.74483012 25.69538126 27.52593459 28.03004821]",0.36765594327094675,2023-09-14 14:42:53.887007,False
314,26,x1922c5s0b0n0,2,1.0,25.54035770849487,"[24.81535823 25.3584255  25.38892662 25.69092532 25.79322219 25.59295682
 25.54123473 25.47210963 25.53454984 25.82494561 25.70487589 25.70512367
 25.67377616 25.43881964 25.61541023 25.35496957 25.66413982 25.74449872
 25.71727075 25.52233044 25.51663206 25.09473262 25.25021384 25.44650667
 25.29516293 25.42903551 25.48582351 25.81003171 25.55273766 25.6219734
 25.64349136 25.60950625 25.40626201 25.40069598 25.48704143 25.53438684
 25.47730132 25.586654   25.73331918 25.7142949  25.66438681 25.51777153
 25.27821839 25.53789185 25.52534348 25.878494   25.67954496 25.586163
 25.5007714  25.11576799 25.01383578 25.23348862 25.67839099 25.6770723
 25.68341975 25.60926031 25.62345058 25.46505558 25.50873993 25.40682681
 25.63486341 25.62501001 25.67237556 25.68267768 25.64825977 25.57585639
 25.40585859 25.43623137 25.43291592 25.61918364 25.86878704 25.56147375
 25.67006902 25.59221997 25.37105163 25.47348847 25.52737971 25.30844669
 25.66405749 25.57634699 25.52925333 25.43057136 25.50312892 25.4425412
 25.53895169 25.61557427 25.37789268 25.73704462 25.67048087 25.73663062
 25.56016704 25.53960394 25.60721099 25.62402509 25.91143472 25.86443801
 25.77062214 25.59377559 25.22314602 24.97915802]",0.19059656656658386,2023-09-14 14:42:53.891110,True
315,26,x1922c5s0b0n0,3,1.1,25.085261631912523,"[24.72982664 24.98617952 25.03371729 25.38328764 24.8773237  25.08985304
 25.02925294 24.92103148 24.9603754  25.27997573 25.22290744 25.24750444
 24.98539916 25.0729466  24.80735538 24.9025687  24.87376564 25.08175083
 24.91955656 24.89388979 24.94068793 24.98422871 24.82560016 25.07443974
 25.10567922 25.12917969 25.20137473 25.34468775 25.2821328  25.36590315
 25.10867348 25.07404679 24.91614161 24.80658615 25.00007813 25.24208739
 25.31253065 25.27079233 25.34059341 25.07907747 25.05786801 24.66349741
 24.84101749 24.72363611 25.19907267 25.16356316 25.3381856  24.95173399
 24.59064265 24.45862365 24.69951496 25.14869164 25.14647824 25.17433225
 25.22728204 25.29868257 25.05017864 24.64070768 25.01485257 25.19589811
 25.1669671  25.17282719 25.08426746 25.16562124 25.04837467 24.79197979
 24.8825853  24.97510294 25.05535668 25.14948224 25.16063493 24.90915941
 24.86410214 25.01039495 25.17322324 25.10599437 25.16269253 24.84086322
 25.07349669 25.23492135 24.9772083  24.90621254 25.01039495 24.91210697
 24.92452542 25.17021357 25.31044847 25.35087191 24.96582802 24.95212311
 25.01524366 24.99390773 25.07192509 25.36316887 25.21535489 25.0436699
 24.81343399 24.26705898 27.72108431 27.22588637]",0.3971704495077364,2023-09-14 14:42:53.887899,False
316,26,x1922c5s0b0n0,4,2.0,25.683522043843904,"[25.57307666 25.31453307 25.89214626 25.69975617 25.85123262 25.95843406
 25.87196611 25.751294   25.86218044 25.70454553 25.59844361 25.48006026
 25.70586704 25.81969462 25.98009924 25.7349748  25.82894779 25.71057605
 25.55902377 25.70776696 25.6077028  25.57585639 25.56073871 25.66356351
 25.78773471 25.629361   25.73431252 25.54033777 25.69216293 25.69628913
 25.47259626 25.69010032 25.23754842 25.7619914  26.00391359 25.80487002
 25.84279826 25.61032608 25.53944088 25.46919024 25.74947053 25.79106017
 25.85114908 25.84254782 25.65360577 25.74433303 25.49800797 25.66339886
 25.72438253 26.06958624 25.7619914  25.79521821 25.68911039 25.59565898
 25.55943207 25.7047933  25.94757293 25.8887109  25.96905138 25.41199192
 25.48655425 25.50776393 25.53373485 25.82552918 25.91857033 25.71884162
 25.91521191 25.74532722 25.66183476 25.49427016 25.59385747 25.61942978
 25.6337956  25.69274052 25.72405167 25.70091206 25.48996492 25.74963629
 25.49321403 25.66768054 25.64858869 25.71231138 25.80828317 25.798712
 25.73373306 25.77186743 25.63823173 25.59574087 25.82494561 25.75494173
 25.72057807 25.61573831 25.79521821 25.62845784 25.55314575 25.20748915
 25.41732063 25.57037927 25.42604517 25.52102773]",0.15945695127947626,2023-09-14 14:42:53.887218,True
317,26,x1922c5s0b0n0,5,2.1,25.209526842640994,"[24.78890696 25.18241512 25.37918082 25.34533012 24.43747976 25.2887661
 25.24025568 25.26408868 25.27773916 25.22425943 25.00562627 24.95399108
 24.99570386 25.33176699 24.96380249 25.25340211 25.02212895 24.96123209
 25.12783788 25.32687498 25.24248563 25.35392495 25.22943013 25.46465029
 25.4000508  25.3383461  25.09638581 24.93229324 25.15715359 25.13383769
 25.22545248 25.27909703 25.26951517 25.51736457 25.31549435 25.27310752
 25.15786561 25.0946539  24.90466184 25.21988588 25.14070941 25.30428402
 25.28724733 25.07569726 25.08591927 24.64177026 25.05920237 25.29492299
 25.60139272 25.48103415 25.2265661  25.31757736 24.95165617 25.1362858
 24.97596064 25.38071066 25.25340211 25.05253203 24.99016012 24.91179667
 24.70699053 25.05441506 25.27853789 25.38570404 25.20113657 25.09803922
 24.97401142 25.38602626 25.10954037 25.41950121 25.23667267 25.36871847
 25.40948981 25.30388383 25.30652529 25.23842424 25.13083742 25.00289096
 24.99250225 25.05747558 25.35215731 25.47989795 25.25403986 25.22425943
 25.14039338 25.047512   25.03951549 25.34356369 25.10055911 25.19502524
 25.27582241 25.21408333 24.94255418 24.6910532  24.82182583 25.27230913
 24.95936304 25.03042761 27.74483079 27.01689569]",0.3708901395434775,2023-09-14 14:42:53.889819,False
318,26,x1922c5s0b0n0,6,3.0,25.63367005637191,"[24.92025518 25.18756868 25.63412415 25.72711252 25.87640137 25.82069464
 25.55396198 25.96332032 25.79272323 25.94841455 25.70867571 25.71578274
 25.58149946 25.46294823 25.45444132 24.85066305 25.46821726 25.751294
 25.75154268 25.91244186 25.77568708 25.67773163 25.63625993 25.57716471
 25.64973998 25.4701633  25.8128632  25.69513366 25.6301821  25.69934338
 25.51834131 25.63667069 25.6337956  25.43154147 25.56278059 25.64603977
 25.70157261 25.74035702 25.82786375 25.6889454  25.64480661 25.47640885
 25.51809712 25.81311306 25.94311324 25.80062567 25.85808437 25.26400889
 25.51451617 25.37918082 25.13636478 25.44407869 25.76589111 25.69513366
 25.75411261 25.77917558 25.46270509 25.54368129 25.54865742 25.51728317
 25.73836947 25.64793085 25.7619914  25.70380223 25.75286903 25.46813618
 25.4885843  25.39408445 25.47908645 25.74251054 25.75568798 25.97689355
 25.74010856 25.76000052 25.53968548 25.59737883 25.32655426 25.55837053
 25.7986288  25.73365029 25.73108444 25.75145979 25.61942978 25.71578274
 25.68251278 25.6219734  25.61467208 25.50402326 25.4680551  25.57136008
 25.78515806 25.80395446 25.78116943 25.80395446 25.56065704 25.60098308
 25.72951207 25.60975219 25.83361858 25.66027084]",0.1917217117353565,2023-09-14 14:42:53.885357,True
319,26,x1922c5s0b0n0,7,3.1,25.19574326374285,"[24.89296027 24.94092119 25.31365197 25.24439732 24.63099688 24.93742266
 25.17845228 25.41917813 25.35609465 25.38014701 25.34589222 25.08694193
 25.28644804 24.98032799 24.94465405 25.08426746 25.00953489 24.98259026
 25.32631372 25.09268611 25.01070771 25.08670593 24.92452542 25.20939554
 25.1371546  25.05245357 25.39424566 25.32807776 25.33144614 25.22028341
 25.23197648 25.02831328 25.03998573 25.09882663 25.19446981 25.35207697
 25.15849854 25.27749955 25.22624791 25.12736433 24.95788357 24.81266438
 25.26456739 25.40537451 25.4652177  25.34589222 25.246628   24.72363611
 24.80535548 24.29735098 25.10717626 25.28540905 24.90985745 25.32374829
 25.27111164 25.19320036 25.04296434 25.14094643 25.03105415 25.429278
 25.26257287 25.32406894 25.24320248 25.27598213 25.06619041 25.01586944
 24.86502951 25.15224971 25.01203704 25.32839852 25.09740932 25.09803922
 24.48692245 25.16641291 25.26432803 25.20717144 25.41489821 25.5663751
 25.3254318  25.41231481 25.36164115 25.48899035 25.19034454 25.20478891
 25.14181555 25.130048   25.08906618 25.11119551 25.21162004 25.37515582
 25.25467764 25.21964737 25.07161079 24.44166081 25.2826921  25.34958664
 25.30380379 25.10205554 27.81196332 26.92360763]",0.38315839783357697,2023-09-14 14:42:53.883283,False
320,26,x1922c5s0b0n0,8,4.0,25.594493576025474,"[24.75079048 25.00054689 25.2273616  25.02001601 25.3434834  25.55747237
 25.54441535 25.76921095 25.80703435 25.69480355 25.88175918 25.97276107
 25.81852802 25.82769698 25.77851103 25.73969447 25.69686691 25.58248112
 25.60467029 25.59303869 25.38626793 25.61155593 25.55845218 25.86418715
 25.62591292 25.77826184 25.74358743 25.71338575 25.64924655 25.84471847
 25.793638   25.88820824 25.67715471 25.66998665 25.53748424 25.51370245
 25.47859957 25.52966068 25.56433264 25.93621636 25.81652839 25.97571271
 25.8717151  25.78806722 25.71041079 25.73596827 25.46165157 25.447478
 25.57062447 25.37765117 25.5841992  25.55902377 25.51874831 25.61483611
 25.23738919 25.42620679 25.43364362 25.62074255 24.98064    25.65048014
 25.46456923 25.60155657 25.69175038 25.50499898 25.54906538 25.48208928
 25.69719708 25.56604829 25.62074255 25.06383445 25.52941627 25.465623
 25.51476029 25.48184578 25.66208171 25.68869794 25.42483307 25.43671663
 25.57814603 25.4837939  25.66916299 25.69711454 25.57144181 25.67319943
 25.54661779 25.54629148 25.58861818 25.6109     25.58681767 25.73654783
 25.49987728 25.78241575 25.89315191 25.82469551 25.75908813 25.64751972
 25.57978174 25.69703199 25.63297426 25.440923  ]",0.20922326968462437,2023-09-14 14:42:53.881664,True
321,26,x1922c5s0b0n0,9,4.1,25.459235072848575,"[25.03356062 24.98274629 25.11135316 25.08473939 25.35119325 25.02964449
 25.4383343  25.40852138 25.66125856 25.39722853 25.78108635 25.68737819
 25.54050085 25.59942657 25.59377559 25.398438   25.52013219 25.29620272
 25.42224764 25.25475736 25.29340348 25.29260381 25.20105718 25.59041895
 25.44545449 25.60319528 25.6030314  25.55804392 25.41013547 25.46748757
 25.62517417 25.39102173 25.31765748 25.41441378 25.28772692 25.19082047
 25.08906618 25.09347319 25.22624791 25.46367766 25.63568487 25.39827673
 25.61204791 25.22290744 25.22083998 25.27143096 25.29244388 25.42450986
 25.34669527 25.2576278  25.46043607 25.4614895  25.65212512 25.52452907
 25.45379341 25.41505969 25.35513029 25.51402793 25.38836261 25.39150527
 25.35175561 25.48079067 25.61844528 25.01242805 25.61508216 25.55812557
 25.62566667 25.33682137 25.48720383 25.5093093  25.60852252 25.44715421
 25.57340366 25.44173207 25.76074706 25.56367912 25.54229485 25.24065386
 25.53389785 25.51467891 25.67196365 25.58182667 25.55020776 25.64480661
 25.26105724 25.37628269 25.43218825 25.41021618 25.7005818  25.52208618
 25.7125593  25.80029283 25.58043608 25.56809102 25.63741011 25.60565373
 25.52729825 25.44626385 25.3254318  27.29090053]",0.2567118524745301,2023-09-14 14:42:53.889541,False
322,26,x1922c5s0b0n0,10,5.0,25.897936921564334,"[25.05716165 25.22569111 25.29492299 25.47892415 25.63133174 25.57479348
 25.70231578 25.97748402 25.99909653 26.01110024 25.83962636 25.98499367
 26.19506812 26.0546431  26.16970399 26.06899159 25.92545783 26.10565612
 25.83486997 25.78382838 25.91672309 25.82552918 26.21077394 26.17826746
 25.99115651 26.0313287  26.11971974 25.97115903 26.04302307 25.88142425
 25.89072174 25.90153531 25.62172722 25.85315408 26.11571219 26.22151278
 26.18495085 26.17920978 26.20708181 25.9619722  25.86912165 25.98254622
 25.9524551  25.80345508 25.68045172 25.9137009  25.68869794 25.92730631
 26.04811086 25.82994853 25.83320148 25.68729571 25.77751427 25.82411197
 26.06058434 25.99943451 26.00289932 26.20150266 26.0425144  25.69389577
 26.13362777 26.16157388 26.06092392 26.03768304 25.71280723 25.97503799
 25.67690747 25.9275584  25.89122449 25.92444967 25.92419765 25.96567986
 26.00315288 26.09475658 26.05277641 25.75875637 26.05744363 26.09237353
 25.91470822 26.21429531 26.02667083 25.87615028 25.98701948 25.97933993
 26.09203312 26.08505685 25.60967021 26.19206642 26.18709369 26.15353432
 25.98305255 25.91067941 25.79496869 25.58747237 25.32839852 25.143633
 25.72678158 25.50922796 25.60548982 25.39432627]",0.24267875039480874,2023-09-14 14:42:53.887139,True
323,26,x1922c5s0b0n0,11,5.1,25.661972215221716,"[24.58497489 24.93050621 25.18368349 25.48119647 25.53626149 25.41578638
 25.60622743 25.55975872 25.6840794  25.85006317 25.85449093 25.83512026
 25.89482816 25.74847601 25.81636176 25.71512146 25.70446294 25.59721502
 25.71247666 25.47113643 25.60376887 25.39658352 25.76696997 25.68078147
 25.84188    25.69686691 25.65615619 25.55641099 25.72628519 25.52412189
 25.65418163 25.32575249 25.26145607 25.52632083 25.72669885 25.6058996
 25.73795544 25.54873901 25.51630651 25.44933991 25.76116183 25.73174654
 25.83220048 25.70586704 25.75809287 25.66208171 25.65590936 25.67179889
 25.98845463 25.62189134 25.75784407 25.86201323 25.75800994 25.72214934
 25.60122886 25.8714641  25.83895869 26.0403104  25.95380223 25.96525848
 25.94748877 25.83220048 25.79763049 25.67987468 25.78856599 25.57839137
 25.77784652 25.63166023 25.47657111 25.47535419 25.67872069 25.56310732
 25.6812761  25.75444425 25.68144099 25.66471615 25.81494556 25.69307058
 25.80869947 25.30300347 25.2613763  25.48809706 25.75112822 25.61795306
 25.90900111 25.52330757 25.86519063 25.76921095 25.89005142 25.56425095
 25.63650639 25.40585859 25.33601895 25.01102048 25.40263171 25.23730958
 25.48825947 25.45257866 25.47478633 28.73872903]",0.3832602513996505,2023-09-14 14:42:53.886905,False
324,27,x1922c5s2b0n0,0,0.0,25.790597364424034,"[25.64990445 25.38272388 26.06313142 25.88636533 25.93327369 25.79629952
 25.75502464 25.71528677 25.61122796 25.63798524 25.60630939 25.59860744
 25.67286987 25.75311774 25.90723913 25.90799424 25.68622352 25.89583401
 26.04539713 25.80828317 25.81094771 25.7029764  25.47397515 25.76622306
 25.59099197 25.67979225 25.73456087 25.5692351  25.68094634 25.62656963
 25.75842461 25.63921775 25.6172968  25.71644406 25.89868435 25.98406527
 26.10327107 25.96938858 26.08122999 25.78723596 25.75601966 25.84780811
 25.66027084 25.78241575 25.70330673 25.61811713 25.65212512 25.70504108
 25.76539321 25.64102564 25.89248147 25.75859049 25.8050365  25.71975116
 25.81344622 25.72057807 25.75461008 25.83720622 25.92167765 25.78075402
 25.90824595 25.78765158 25.90774253 25.92335759 25.88829202 25.98195553
 26.00585782 25.89440907 25.83745656 25.96803983 25.83278439 26.01110024
 25.80262284 25.91386878 25.74681866 25.81311306 25.88226159 25.84722352
 25.61688665 25.68746067 25.67418813 25.54678095 25.6703985  25.70908881
 25.70248093 25.74756444 25.83478654 25.77386015 25.90145145 25.69670183
 25.75684891 25.8687034  25.77701592 26.01000085 25.80511974 26.03514093
 25.96643838 26.10378211 25.85323763 25.72876733]",0.1400466510339401,2023-09-14 14:42:53.888680,True
325,27,x1922c5s2b0n0,1,0.1,25.614308916411034,"[24.42457234 24.80643231 25.81652839 25.71958579 25.49240167 24.97775419
 25.3994863  25.4447261  25.55600279 25.58387193 25.5927112  25.26504612
 25.50182816 25.63864256 25.68985283 25.4648124  25.70157261 25.6041786
 25.53422384 25.44990663 25.51532993 25.53666906 25.45452231 25.59279307
 25.59811598 25.51231926 25.60975219 25.27079233 25.51907391 25.53585393
 25.55616606 25.28916581 25.37724866 25.30692556 25.57413943 25.65903631
 25.64119001 25.65253639 25.60737492 25.41441378 25.49410767 25.35545174
 25.48468689 25.41530192 25.64916432 25.47778815 25.66274027 25.3011629
 25.61573831 25.84647196 25.90757473 25.7996272  25.73613385 25.78283121
 25.7963827  25.56351575 25.93251711 25.61508216 25.90623239 25.77153534
 25.85131616 25.67888554 25.79072759 25.81519547 25.90136759 25.93428253
 25.77876023 25.81777812 25.73944602 25.78806722 25.71189818 25.74342175
 25.76821491 25.50247852 25.70446294 25.62320437 25.78391148 25.46092226
 25.50093397 25.00437577 25.51321425 25.34099476 25.4338862  25.496789
 25.57340366 25.62542042 25.87079478 25.76190844 25.83595461 25.65599164
 25.79954399 25.78673724 25.82186143 25.69133784 25.63026422 25.64217625
 25.66455148 25.77427534 25.53740272 28.0731305 ]",0.33826425570540697,2023-09-14 14:42:53.889224,False
326,27,x1922c5s2b0n0,2,1.0,25.726157531662516,"[24.88304967 25.36582272 25.42822724 25.58002711 25.54710727 25.56939854
 25.75585382 25.69183289 25.59803407 25.60696509 25.35063091 25.44059938
 25.75900519 25.62747265 25.89524725 25.53218651 25.6049981  25.49126446
 25.76132774 25.63576702 25.53976701 25.64661529 25.67855584 25.84279826
 25.90866548 26.03209106 25.89449289 26.02049114 25.72380352 25.88628157
 25.84171305 25.96626982 26.05481281 26.29390672 26.22254418 26.16473974
 26.01854472 26.17013203 26.18889394 26.1169058  26.06202763 26.1619161
 25.86460526 26.00585782 26.11008665 25.77203348 25.64817754 25.89005142
 22.64588906 25.69010032 25.66339886 25.67970982 25.83920906 25.62238371
 25.9315084  25.86201323 25.90187076 25.81253005 25.75286903 25.6859761
 25.77734816 25.70974978 25.80179064 25.69406082 25.68045172 25.55592115
 25.82736345 25.77502271 25.69274052 25.25467764 25.82077798 25.63083903
 25.55053417 25.60114693 25.71578274 25.66562186 25.68795556 25.92327359
 25.60852252 25.80029283 25.58518106 25.6319066  25.59377559 25.71032816
 25.62492793 25.84054446 25.63289213 25.71677473 25.72049538 25.87221712
 25.61049006 25.80312218 25.87104577 25.81961129 25.7804217  25.79355484
 25.93655271 25.81011498 25.87681987 25.67204603]",0.3764828635815077,2023-09-14 14:42:53.892566,True
327,27,x1922c5s2b0n0,3,1.1,25.717644623553095,"[25.01266266 25.18701358 25.38207962 25.27614185 25.73307086 25.72463069
 25.66817467 25.75585382 25.57577463 25.5281943  25.61532821 25.43291592
 25.68111122 25.51321425 25.79089388 25.50459242 25.72446525 25.49971472
 25.59197436 25.62722637 25.59926274 25.10528529 25.83295122 25.87941487
 25.88879468 25.96542703 25.99233876 25.95144485 25.79288955 25.92873487
 25.77917558 24.28267462 26.00873243 26.08225038 25.99512591 25.95304445
 26.08624766 26.09799143 26.13243264 25.97023162 26.01126938 25.89315191
 25.81752817 25.9257939  25.87071112 25.55951373 25.73687902 25.8128632
 26.34187139 25.55984038 25.61844528 25.68144099 25.94622645 25.23563777
 25.82252822 25.89264908 25.97284539 25.94437526 25.69257549 25.78615541
 25.80079208 25.83662212 25.74665294 25.72719525 25.6818532  25.57217747
 25.80120814 25.89742677 25.12302431 25.69744471 25.8340357  25.74292472
 25.62090666 25.5954133  25.62492793 25.60557177 25.64727305 25.84171305
 25.58689951 25.78283121 25.7109892  25.64990445 25.41441378 25.71545209
 25.66413982 25.91093117 25.62082461 25.71660939 25.73199484 25.85866944
 25.59369371 25.91714289 25.68292503 25.71751877 25.74193071 25.85599504
 25.77950787 25.94883538 25.82753021 25.66677468]",0.26433808427474337,2023-09-14 14:42:53.891245,False
328,27,x1922c5s2b0n0,4,2.0,25.71378374653618,"[24.94154326 25.42378268 25.48866551 25.61434403 25.6041786  25.51573683
 25.52672808 25.54311038 25.60548982 25.5982798  25.76273806 25.5488206
 25.64719083 25.72719525 25.35103258 25.70834525 25.43623137 25.56964372
 25.60090115 25.59705122 25.2756627  25.02846988 25.88711922 25.53984855
 25.74541008 25.5649045  25.39956694 25.76497831 25.49581391 25.49288908
 25.50199075 25.66438681 25.60270365 25.93857098 25.60786674 25.81827805
 25.71751877 25.68564622 25.53137167 25.49857686 25.78864913 25.81302977
 25.62205547 25.73729302 25.69670183 25.38256281 25.81544538 25.7386179
 25.49305155 25.53414234 25.58035429 25.7899793  25.82786375 25.81977795
 25.7741923  25.79904479 25.68317239 25.71206346 25.68506895 25.89365476
 25.86987453 25.78349598 25.9048902  25.69926083 22.52861134 26.16901915
 26.01989872 26.10429318 26.19841369 26.16268612 26.10616726 26.44671813
 26.49015394 26.3563644  26.36331281 26.32956053 26.33536774 26.16782078
 26.17355686 26.15473139 26.00763324 26.11392198 25.70933667 25.67501212
 25.61130995 25.82177809 25.66339886 25.76033231 25.86151161 25.76489533
 25.78532428 25.6462042  25.70999765 25.72918107 25.71379899 25.77510576
 25.73199484 25.80844969 25.76904493 25.59664172]",0.4194345920194283,2023-09-14 14:42:53.892513,True
329,27,x1922c5s2b0n0,5,2.1,25.707929308883035,"[25.05629837 25.20216865 25.74433303 25.69538126 25.59885317 25.53373485
 25.43113725 25.65771961 25.52379615 25.56760074 25.67072799 25.62927889
 25.62025025 25.72926382 25.35488921 25.74574149 25.50630006 25.49727657
 25.5756111  25.62583084 25.44448332 24.96691883 25.76381665 25.66117624
 25.6537703  25.64299818 25.45136403 25.60122886 25.49752037 25.59647792
 25.41530192 25.56841789 25.67624819 25.801541   25.68944036 25.76356774
 25.83270097 25.6380674  25.54514946 25.62008615 25.58141766 25.72496157
 25.74499582 25.70619744 25.78499185 25.41990506 25.87087845 25.62706218
 25.41497895 25.66183476 25.5098787  25.5221676  25.90942067 25.78573984
 25.94109426 25.67814373 25.80878273 25.6380674  25.42604517 25.80228995
 26.03522566 25.78058786 25.99428126 25.77842797 25.660847   26.41833432
 26.00797144 25.81011498 26.06092392 25.94109426 26.15584305 26.01896783
 26.20897068 26.24112312 26.12577602 26.18383672 26.0488742  26.16123167
 26.08420634 25.92176164 25.85398959 25.74118525 25.51557407 25.39666415
 25.29244388 25.54906538 25.83069914 25.7150388  25.93613227 25.77394319
 25.81194706 25.66488082 25.52974215 25.82719668 25.93024763 25.55853383
 25.7085931  25.85557721 25.67888554 25.62886836]",0.24219777847286647,2023-09-14 14:42:53.888045,False
330,27,x1922c5s2b0n0,6,3.0,25.888505627846676,"[26.22091118 25.85816795 25.93049978 25.92134169 26.06805718 26.0438709
 26.24077883 26.05209768 25.89197867 26.05684953 26.12586134 26.13926346
 26.22813229 25.90849766 25.86251487 25.83320148 26.02573946 26.05158866
 25.87129677 25.85942172 25.79821283 25.83103276 25.97790579 25.85708145
 25.93024763 26.04997688 26.08037973 25.7785941  25.96947288 25.9674498
 26.01253804 26.06236724 25.80661811 25.67987468 25.67468252 25.75535631
 26.06100882 26.08896991 25.90279329 25.78424389 25.99292992 25.93327369
 25.68737819 25.76622306 26.05769826 26.04548192 26.15327782 25.92949123
 25.87104577 25.84313219 26.17210119 26.21377993 26.11170588 26.10429318
 25.84747406 25.88460642 25.7626551  25.81869467 25.95296026 25.99597062
 25.8851927  25.96643838 25.85440737 25.80037604 25.78092019 25.82969834
 25.81519547 26.0552371  26.00780234 26.02379225 26.00991628 25.999688
 25.83261755 25.98001487 26.14421804 26.08990582 26.0343784  25.57814603
 25.75411261 25.24391937 25.60393276 25.72380352 24.39329306 25.0455516
 25.29884258 25.43049052 25.67773163 25.80753386 25.80428738 25.84480196
 25.86293292 25.93201275 25.97115903 25.98440286 25.91848636 25.69554632
 25.82194478 26.00146258 26.17792481 25.76539321]",0.2477477804826797,2023-09-14 14:42:53.885985,True
331,27,x1922c5s2b0n0,7,3.1,25.366404171919548,"[25.04178848 25.12673296 25.17076793 25.32326733 25.22537294 25.17520368
 25.45346947 25.2246571  25.02361604 25.20534479 25.39779293 25.14260572
 25.09142689 25.2297484  25.28349114 25.44666855 25.62985365 25.52509915
 25.11135316 25.35730021 25.37740966 25.25746832 25.26664203 25.56343406
 25.38763749 24.92483604 24.8391664  25.20478891 25.15865678 25.47113643
 25.38135486 25.24152989 24.77086946 25.16348401 25.09551982 25.63790308
 25.65953011 25.70685827 25.45274062 25.46992002 25.14813825 25.23516015
 25.22060145 25.40142184 25.32222532 25.43987127 25.19907267 25.07263228
 25.1955807  25.37869776 25.53446834 25.24137061 25.1538314  25.23985752
 25.46432607 25.45824847 25.48647305 25.398438   25.6931531  25.59590466
 25.44173207 25.27454474 25.28884604 25.3411553  25.42257079 25.45687129
 25.57152355 25.55020776 25.4207128  25.32912026 25.168709   25.26823814
 25.33521658 25.22378224 25.44432146 25.20367722 25.24415834 25.07373244
 25.00523547 25.3968254  25.44529262 24.88010897 24.88529435 25.05708317
 25.27630157 25.41045831 25.50630006 25.77427534 25.58485377 25.70198548
 25.64645085 25.62870415 25.37217814 25.33698186 25.27454474 25.60598156
 25.43202655 25.86786694 27.34556592 27.05106226]",0.3358022746375231,2023-09-14 14:42:53.887853,False
